term,z,n_high,n_low
work from,-1.337185742913833,4.0,21.0
visa type,-1.337185742913833,4.0,21.0
and speed,-1.337185742913833,4.0,21.0
suppress melatonin,-1.337185742913833,4.0,21.0
page or,-1.337185742913833,4.0,21.0
pediatrics recommends,-1.337185742913833,4.0,21.0
accounts for,-1.337185742913833,4.0,21.0
grocery,-1.337185742913833,4.0,21.0
fixtures,-1.337185742913833,4.0,21.0
consumption,-1.3415211874078667,62.0,138.0
drinkers,-1.3431319498429226,12.0,40.0
node,-1.3431319498429226,12.0,40.0
and light,-1.3431319498429226,12.0,40.0
improvement in,-1.3431319498429226,12.0,40.0
changes in,-1.3447745381016356,19.0,55.0
record,-1.3469002621708288,37.0,91.0
clouds,-1.34725585039411,8.0,31.0
parents,-1.34725585039411,8.0,31.0
widespread,-1.34725585039411,8.0,31.0
owner,-1.34725585039411,8.0,31.0
studies found,-1.34725585039411,8.0,31.0
manual specifies,-1.34725585039411,8.0,31.0
stretches,-1.34725585039411,8.0,31.0
species and,-1.34725585039411,8.0,31.0
severity,-1.3486602901923594,18.0,53.0
current,-1.3487440311723877,332.0,606.0
compounds,-1.3516065027667186,39.0,95.0
meaning,-1.3533219769311542,17.0,51.0
failed,-1.3533219769311542,17.0,51.0
see the,-1.3541344160005597,40.0,97.0
agree,-1.354380905545842,11.0,38.0
later,-1.3552280262091396,145.0,287.0
the difference,-1.3567472797293059,51.0,118.0
the current,-1.3567677101030626,41.0,99.0
pressure can,-1.3588592644764383,16.0,49.0
porous materials,-1.3588592644764383,16.0,49.0
wary of,-1.3588592644764383,16.0,49.0
designed for,-1.359498876848059,42.0,101.0
says,-1.3604473239348196,108.0,222.0
fact that,-1.363733930845785,5.0,24.0
than 30,-1.363733930845785,5.0,24.0
good starting,-1.363733930845785,5.0,24.0
around 6,-1.363733930845785,5.0,24.0
magnitude,-1.363733930845785,5.0,24.0
on screen,-1.363733930845785,5.0,24.0
proven ingredients,-1.363733930845785,5.0,24.0
are used,-1.363733930845785,5.0,24.0
determine the,-1.363733930845785,5.0,24.0
flush is,-1.363733930845785,5.0,24.0
improve energy,-1.363733930845785,5.0,24.0
repair and,-1.363733930845785,5.0,24.0
cancer research,-1.363733930845785,5.0,24.0
set by,-1.363733930845785,5.0,24.0
screws,-1.363733930845785,5.0,24.0
compliance,-1.363733930845785,5.0,24.0
official sources,-1.363733930845785,5.0,24.0
pay for,-1.365389170793641,15.0,47.0
or no,-1.365389170793641,15.0,47.0
a fair,-1.3676228487746438,10.0,36.0
density,-1.3676228487746438,10.0,36.0
personality,-1.3679718568888612,7.0,29.0
state the,-1.3679718568888612,7.0,29.0
positions,-1.3679718568888612,7.0,29.0
microbial,-1.3679718568888612,7.0,29.0
100,-1.3685716055796726,242.0,455.0
cards,-1.3712720112315397,46.0,109.0
are common,-1.3712720112315397,46.0,109.0
conflict,-1.372023238373774,28.0,74.0
high quality,-1.372023238373774,28.0,74.0
many jurisdictions,-1.372023238373774,28.0,74.0
context,-1.372100201056708,69.0,152.0
frequently,-1.372162040391328,27.0,72.0
ordinance,-1.3730500406291506,14.0,45.0
extinction,-1.3730500406291506,14.0,45.0
load test,-1.3730500406291506,14.0,45.0
admissions,-1.374181874791316,32.0,82.0
fixed,-1.3743492266390478,172.0,335.0
country and,-1.3746376052882967,24.0,66.0
tpms,-1.3746376052882967,24.0,66.0
48,-1.3746376052882967,24.0,66.0
form,-1.3753558063909521,56.0,128.0
gaps,-1.3766013655051426,34.0,86.0
test can,-1.3783615690990159,22.0,62.0
new,-1.3787613060447312,220.0,418.0
files,-1.379739340906465,36.0,90.0
react to,-1.3809243269401354,3.0,19.0
and replacing,-1.3809243269401354,3.0,19.0
correct a,-1.3809243269401354,3.0,19.0
classified,-1.3809243269401354,3.0,19.0
majority of,-1.3809243269401354,3.0,19.0
and plant,-1.3809243269401354,3.0,19.0
study that,-1.3809243269401354,3.0,19.0
your report,-1.3809243269401354,3.0,19.0
japanese,-1.3809243269401354,3.0,19.0
it appears,-1.3809243269401354,3.0,19.0
a machine,-1.3809243269401354,3.0,19.0
fees for,-1.3809243269401354,3.0,19.0
are cold,-1.3809243269401354,3.0,19.0
below 4,-1.3809243269401354,3.0,19.0
97,-1.3809243269401354,3.0,19.0
more energy,-1.3809243269401354,3.0,19.0
wildlife agency,-1.3809243269401354,3.0,19.0
health bodies,-1.3809243269401354,3.0,19.0
to 15,-1.3809243269401354,3.0,19.0
minimize,-1.3809243269401354,3.0,19.0
costs but,-1.3809243269401354,3.0,19.0
a source,-1.3809243269401354,3.0,19.0
codes and,-1.3809243269401354,3.0,19.0
simple diy,-1.3809243269401354,3.0,19.0
sites often,-1.3809243269401354,3.0,19.0
name plus,-1.3809243269401354,3.0,19.0
a threshold,-1.3809243269401354,3.0,19.0
sidewall max,-1.3809243269401354,3.0,19.0
no modern,-1.3809243269401354,3.0,19.0
emissions,-1.380978364119164,21.0,60.0
dilated cardiomyopathy,-1.382006676673076,13.0,43.0
a precise,-1.382006676673076,13.0,43.0
local housing,-1.382006676673076,13.0,43.0
explained,-1.383225793649954,9.0,34.0
defects,-1.383225793649954,9.0,34.0
to 3,-1.383225793649954,9.0,34.0
if available,-1.383225793649954,9.0,34.0
consensus,-1.384145398136744,50.0,117.0
24,-1.3852774093589286,72.0,158.0
extreme,-1.3910129795780641,67.0,149.0
air,-1.391783640600195,313.0,577.0
scientists,-1.392457042586664,12.0,41.0
supporting,-1.392457042586664,12.0,41.0
older adults,-1.392457042586664,12.0,41.0
3 6,-1.392457042586664,12.0,41.0
most homes,-1.392457042586664,12.0,41.0
identify the,-1.392457042586664,12.0,41.0
purpose,-1.392559218181342,18.0,54.0
consent,-1.3928849955603848,6.0,27.0
for current,-1.3928849955603848,6.0,27.0
little to,-1.3928849955603848,6.0,27.0
usb,-1.3928849955603848,6.0,27.0
of about,-1.3928849955603848,6.0,27.0
servers,-1.3928849955603848,6.0,27.0
how many,-1.3928849955603848,6.0,27.0
volunteer,-1.3928849955603848,6.0,27.0
maximum,-1.3952163444832224,68.0,151.0
that a,-1.3978502261019248,54.0,125.0
the interval,-1.3979148083214668,17.0,52.0
helmets,-1.3979148083214668,17.0,52.0
animals,-1.3979148083214668,17.0,52.0
80 of,-1.399519683783362,4.0,22.0
pumps,-1.399519683783362,4.0,22.0
one time,-1.399519683783362,4.0,22.0
register,-1.399519683783362,4.0,22.0
resistance and,-1.399519683783362,4.0,22.0
experimental,-1.399519683783362,4.0,22.0
childhood,-1.399519683783362,4.0,22.0
for employees,-1.399519683783362,4.0,22.0
credit utilization,-1.399519683783362,4.0,22.0
replication,-1.399519683783362,4.0,22.0
and accidental,-1.399519683783362,4.0,22.0
formulation,-1.399519683783362,4.0,22.0
soluble vitamins,-1.399519683783362,4.0,22.0
about 3,-1.399519683783362,4.0,22.0
browser fingerprinting,-1.399519683783362,4.0,22.0
probability of,-1.399519683783362,4.0,22.0
lab studies,-1.4016541174927946,8.0,32.0
to no,-1.4016541174927946,8.0,32.0
materials and,-1.4016541174927946,8.0,32.0
industry and,-1.4016541174927946,8.0,32.0
pixels,-1.4016541174927946,8.0,32.0
better approach,-1.4016541174927946,8.0,32.0
orientation,-1.4016541174927946,8.0,32.0
placard,-1.4041748436556425,16.0,50.0
in low,-1.4041748436556425,16.0,50.0
no fixed,-1.4046411346658754,11.0,39.0
compatible,-1.4046411346658754,11.0,39.0
eviction,-1.4046411346658754,11.0,39.0
tire rotation,-1.4046411346658754,11.0,39.0
anecdotal,-1.4059984851983736,47.0,112.0
you the,-1.4089262954000994,48.0,114.0
environment,-1.409655418920917,30.0,79.0
debated,-1.4099138846979926,31.0,81.0
vehicles,-1.4099138846979926,31.0,81.0
pipe,-1.4099138846979926,31.0,81.0
largely,-1.4105451005091965,27.0,73.0
cycle,-1.4105544968176036,65.0,146.0
mountain,-1.4114574946127496,15.0,48.0
wedding,-1.4114574946127496,15.0,48.0
limited,-1.4121532379009387,234.0,444.0
support the,-1.4127874427632787,25.0,69.0
time,-1.4128584595016696,870.0,1501.0
a blanket,-1.4144985452360546,24.0,67.0
a written,-1.4145565349925588,66.0,148.0
play,-1.4159395937558672,37.0,93.0
suggest,-1.417137929586806,276.0,516.0
risk of,-1.418841313661538,101.0,212.0
and read,-1.418852894199683,10.0,37.0
range and,-1.418852894199683,10.0,37.0
customer service,-1.418852894199683,10.0,37.0
can negotiate,-1.418852894199683,10.0,37.0
significant effect,-1.418852894199683,10.0,37.0
land,-1.418852894199683,10.0,37.0
for high,-1.4193001757951775,22.0,63.0
they also,-1.422486502574599,21.0,61.0
infant,-1.422486502574599,21.0,61.0
the aap,-1.4230654068329642,5.0,25.0
study the,-1.4230654068329642,5.0,25.0
are inconsistent,-1.4230654068329642,5.0,25.0
formulations,-1.4230654068329642,5.0,25.0
the bureau,-1.4230654068329642,5.0,25.0
held,-1.4230654068329642,5.0,25.0
5 and,-1.4230654068329642,5.0,25.0
developer,-1.4235027582766762,7.0,30.0
contrast,-1.4235027582766762,7.0,30.0
heavily on,-1.4235027582766762,7.0,30.0
imaging,-1.4235027582766762,7.0,30.0
rating,-1.4244704583078927,53.0,124.0
the car,-1.4253229545085777,42.0,103.0
max,-1.4262713904841509,20.0,59.0
coffee,-1.4266608175562274,205.0,395.0
performance and,-1.4296738837324612,13.0,44.0
which is,-1.4300598956489459,113.0,234.0
posture,-1.430861138579463,88.0,189.0
60,-1.4332337451984687,136.0,275.0
some jurisdictions,-1.435456459871648,9.0,35.0
oil life,-1.435456459871648,9.0,35.0
but even,-1.435456459871648,9.0,35.0
to provide,-1.435456459871648,9.0,35.0
commonly cited,-1.435456459871648,9.0,35.0
slightly lower,-1.435456459871648,9.0,35.0
or check,-1.4359115182639168,18.0,55.0
privacy,-1.4382774749346487,110.0,229.0
lighting,-1.4383500724681473,65.0,147.0
lighting and,-1.4409709572614102,12.0,42.0
suggested,-1.4409709572614102,12.0,42.0
management,-1.4416309346505132,142.0,286.0
wary,-1.441930576997463,17.0,53.0
identification,-1.441930576997463,17.0,53.0
roads,-1.441930576997463,17.0,53.0
listings,-1.441930576997463,17.0,53.0
typically requires,-1.4443531510050047,3.0,20.0
example of,-1.4443531510050047,3.0,20.0
rises,-1.4443531510050047,3.0,20.0
yes they,-1.4443531510050047,3.0,20.0
visual inspection,-1.4443531510050047,3.0,20.0
manufacturer's maintenance,-1.4443531510050047,3.0,20.0
insufficient evidence,-1.4443531510050047,3.0,20.0
on credit,-1.4443531510050047,3.0,20.0
no adverse,-1.4443531510050047,3.0,20.0
norms,-1.4443531510050047,3.0,20.0
efficiency and,-1.4443531510050047,3.0,20.0
windows and,-1.4443531510050047,3.0,20.0
on deliberate,-1.4443531510050047,3.0,20.0
screen time,-1.4466971621578757,33.0,86.0
different,-1.4471442148698805,296.0,552.0
less than,-1.4481552676664402,60.0,138.0
incognito mode,-1.4485765886999282,27.0,74.0
rule of,-1.4485765886999282,27.0,74.0
so a,-1.4488801114707486,16.0,51.0
be wary,-1.4488801114707486,16.0,51.0
fluid,-1.4489545567000341,117.0,242.0
tenancy,-1.4489664334149104,36.0,92.0
toothpastes,-1.4495472451726563,6.0,28.0
carbon dioxide,-1.4495472451726563,6.0,28.0
but less,-1.4495472451726563,6.0,28.0
range but,-1.4495472451726563,6.0,28.0
selection,-1.4495472451726563,6.0,28.0
brightness and,-1.4495472451726563,6.0,28.0
residues,-1.4499736542466404,26.0,72.0
sidewall,-1.4500884761369444,37.0,94.0
wall,-1.4528067404775273,39.0,98.0
central,-1.4528067404775273,39.0,98.0
flights,-1.4540323162102635,11.0,40.0
35,-1.4540323162102635,11.0,40.0
after exercise,-1.4540323162102635,11.0,40.0
get multiple,-1.4540323162102635,11.0,40.0
data the,-1.4549087381195274,8.0,33.0
circadian,-1.4549087381195274,8.0,33.0
for each,-1.4549087381195274,8.0,33.0
terrain,-1.4549087381195274,8.0,33.0
scales,-1.4549087381195274,8.0,33.0
economists,-1.4549087381195274,8.0,33.0
and ensure,-1.4549087381195274,8.0,33.0
occupational,-1.4568790922435875,15.0,49.0
finger,-1.459984890699519,4.0,23.0
to 6,-1.459984890699519,4.0,23.0
coffee drinkers,-1.459984890699519,4.0,23.0
exposes,-1.459984890699519,4.0,23.0
poultry,-1.459984890699519,4.0,23.0
legislation,-1.459984890699519,4.0,23.0
and non,-1.459984890699519,4.0,23.0
wildlife agencies,-1.459984890699519,4.0,23.0
home and,-1.459984890699519,4.0,23.0
exceeds,-1.459984890699519,4.0,23.0
relationship,-1.4605509618196015,55.0,129.0
practice,-1.4633157519163786,339.0,626.0
synthetic oils,-1.4660673434947444,14.0,47.0
loading,-1.4660673434947444,14.0,47.0
on climate,-1.4660673434947444,14.0,47.0
contact,-1.4664624618466717,228.0,437.0
lack,-1.466864025800637,57.0,133.0
mortgage,-1.46789134582525,20.0,60.0
called,-1.46789134582525,20.0,60.0
low cost,-1.469149482544101,10.0,38.0
cartridges,-1.469149482544101,10.0,38.0
levels are,-1.469149482544101,10.0,38.0
can confirm,-1.469149482544101,10.0,38.0
the camera,-1.469149482544101,10.0,38.0
count,-1.469665354054117,66.0,150.0
baking,-1.470108843873615,148.0,298.0
family,-1.4710568178253962,48.0,116.0
rough,-1.4733403648724657,59.0,137.0
forms,-1.476610367042766,13.0,45.0
are mixed,-1.476610367042766,13.0,45.0
and adjust,-1.476610367042766,13.0,45.0
typically last,-1.476610367042766,13.0,45.0
cabin,-1.476610367042766,13.0,45.0
minutes of,-1.476610367042766,13.0,45.0
but often,-1.476610367042766,13.0,45.0
learning,-1.477225163819198,93.0,200.0
forces,-1.4777913743809397,7.0,31.0
specific conditions,-1.4777913743809397,7.0,31.0
or official,-1.4777913743809397,7.0,31.0
highest,-1.4777913743809397,7.0,31.0
years depending,-1.4777913743809397,7.0,31.0
many devices,-1.4777913743809397,7.0,31.0
and performance,-1.4777913743809397,7.0,31.0
can measure,-1.4777913743809397,7.0,31.0
distances,-1.4777913743809397,7.0,31.0
official website,-1.4787332551380135,18.0,56.0
exposed,-1.4787332551380135,18.0,56.0
calculate,-1.4787332551380135,18.0,56.0
percentages,-1.4787332551380135,18.0,56.0
rarely,-1.4798090694573927,99.0,211.0
neither,-1.4808188659404213,5.0,26.0
a public,-1.4808188659404213,5.0,26.0
in adults,-1.4808188659404213,5.0,26.0
strike,-1.4808188659404213,5.0,26.0
or look,-1.4808188659404213,5.0,26.0
responsive,-1.4808188659404213,5.0,26.0
century,-1.4808188659404213,5.0,26.0
ingredients are,-1.4808188659404213,5.0,26.0
resistance but,-1.4808188659404213,5.0,26.0
show small,-1.4808188659404213,5.0,26.0
formation,-1.4808188659404213,5.0,26.0
application,-1.4833200954034014,62.0,143.0
your home,-1.4849585442124367,38.0,97.0
input,-1.4853869444567722,17.0,54.0
by state,-1.4853869444567722,17.0,54.0
for at,-1.4866818737138319,9.0,36.0
bluetooth,-1.4866818737138319,9.0,36.0
ip,-1.487351825829037,40.0,101.0
the 2,-1.488705584595537,12.0,43.0
rate is,-1.488705584595537,12.0,43.0
slightly more,-1.488705584595537,12.0,43.0
universally,-1.4899083465438736,55.0,130.0
non,-1.4903394883873513,226.0,435.0
injury risk,-1.4903520573697742,25.0,71.0
required,-1.4917632773505989,219.0,423.0
entry,-1.4919645355105493,43.0,107.0
exact percentage,-1.4929945528898445,16.0,52.0
exclusive,-1.493033782970913,24.0,69.0
few,-1.4949980377595093,273.0,516.0
the tire,-1.496194270146075,23.0,67.0
equipment,-1.4998800358045012,22.0,65.0
decades,-1.4998800358045012,22.0,65.0
blocking,-1.4998800358045012,22.0,65.0
shorter,-1.500929827549263,81.0,179.0
from clinical,-1.501532523735729,2.0,18.0
science and,-1.501532523735729,2.0,18.0
also test,-1.501532523735729,2.0,18.0
culture and,-1.501532523735729,2.0,18.0
time yes,-1.501532523735729,2.0,18.0
sizes vary,-1.501532523735729,2.0,18.0
definition of,-1.501532523735729,2.0,18.0
each part,-1.501532523735729,2.0,18.0
they suggest,-1.501532523735729,2.0,18.0
osmosis can,-1.501532523735729,2.0,18.0
standardised,-1.501532523735729,2.0,18.0
rate depends,-1.501532523735729,2.0,18.0
reports or,-1.501532523735729,2.0,18.0
commission has,-1.501532523735729,2.0,18.0
while a,-1.501532523735729,2.0,18.0
clinic and,-1.501532523735729,2.0,18.0
noted that,-1.501532523735729,2.0,18.0
plausible but,-1.501532523735729,2.0,18.0
dioxide,-1.502590513572143,11.0,41.0
all you,-1.5048570578666591,6.0,29.0
use for,-1.5048570578666591,6.0,29.0
improvements in,-1.5048570578666591,6.0,29.0
extraction,-1.5048570578666591,6.0,29.0
societies,-1.5048570578666591,6.0,29.0
knees,-1.5048570578666591,6.0,29.0
at 2,-1.5048570578666591,6.0,29.0
better no,-1.5048570578666591,6.0,29.0
populations,-1.5048570578666591,6.0,29.0
tax authority's,-1.5048570578666591,6.0,29.0
under load,-1.505727378554689,3.0,21.0
levels in,-1.505727378554689,3.0,21.0
informal,-1.505727378554689,3.0,21.0
countries have,-1.505727378554689,3.0,21.0
french and,-1.505727378554689,3.0,21.0
vpn server,-1.505727378554689,3.0,21.0
and recent,-1.505727378554689,3.0,21.0
adsorption,-1.505727378554689,3.0,21.0
be inspected,-1.505727378554689,3.0,21.0
pages for,-1.505727378554689,3.0,21.0
updates can,-1.505727378554689,3.0,21.0
helps for,-1.505727378554689,3.0,21.0
bereavement,-1.505727378554689,3.0,21.0
needed in,-1.505727378554689,3.0,21.0
consumption and,-1.505727378554689,3.0,21.0
across all,-1.505727378554689,3.0,21.0
correct approach,-1.505727378554689,3.0,21.0
at 5,-1.505727378554689,3.0,21.0
the fair,-1.505727378554689,3.0,21.0
speed tests,-1.505727378554689,3.0,21.0
frequency,-1.507012106366397,76.0,170.0
55,-1.5070780615262314,8.0,34.0
anti dandruff,-1.5070780615262314,8.0,34.0
allowance,-1.5070780615262314,8.0,34.0
majority,-1.5070780615262314,8.0,34.0
6 8,-1.5070780615262314,8.0,34.0
agreed,-1.5070780615262314,8.0,34.0
a cochrane,-1.5070780615262314,8.0,34.0
processing times,-1.509044593902373,20.0,61.0
and individual,-1.509044593902373,20.0,61.0
challenge,-1.5115699180893352,14.0,48.0
office deduction,-1.5115699180893352,14.0,48.0
definition,-1.5115699180893352,14.0,48.0
news,-1.5115699180893352,14.0,48.0
years and,-1.5115699180893352,14.0,48.0
bias,-1.5146507921919277,19.0,59.0
trips,-1.5146507921919277,19.0,59.0
a rough,-1.5168463042533071,34.0,90.0
low light,-1.5173851740412565,32.0,86.0
practices,-1.5173851740412565,32.0,86.0
essential for,-1.518553618567256,10.0,39.0
capture,-1.518553618567256,10.0,39.0
tank is,-1.518553618567256,10.0,39.0
refuse,-1.518553618567256,10.0,39.0
what is,-1.518553618567256,10.0,39.0
trace,-1.518553618567256,10.0,39.0
studies support,-1.518721063429831,4.0,24.0
infrastructure,-1.518721063429831,4.0,24.0
shifted,-1.518721063429831,4.0,24.0
usda recommends,-1.518721063429831,4.0,24.0
warranty in,-1.518721063429831,4.0,24.0
for peer,-1.518721063429831,4.0,24.0
nuisance,-1.518721063429831,4.0,24.0
style and,-1.518721063429831,4.0,24.0
every 30,-1.518721063429831,4.0,24.0
sleep in,-1.518721063429831,4.0,24.0
p 500,-1.518721063429831,4.0,24.0
interference from,-1.518721063429831,4.0,24.0
the mechanic,-1.518721063429831,4.0,24.0
periods and,-1.518721063429831,4.0,24.0
study or,-1.518721063429831,4.0,24.0
buyers,-1.518721063429831,4.0,24.0
the printer,-1.518721063429831,4.0,24.0
possibly,-1.5201047955420173,40.0,102.0
resale,-1.5201047955420173,40.0,102.0
rule is,-1.5207519303471508,128.0,265.0
frame,-1.5212251580735563,41.0,104.0
?,-1.5212251580735563,41.0,104.0
appliance,-1.5228429098616658,13.0,46.0
offices,-1.5228429098616658,13.0,46.0
at high,-1.5236146981890875,27.0,76.0
extender,-1.5258915292020006,26.0,74.0
remote,-1.5258915292020006,26.0,74.0
estimate,-1.5276796920435662,120.0,251.0
protection,-1.527988122588762,256.0,489.0
regulation,-1.5283007749323132,17.0,55.0
radiofrequency,-1.5283007749323132,17.0,55.0
the claim,-1.528532392186102,361.0,668.0
research suggests,-1.5285829527224344,25.0,72.0
employees,-1.5285829527224344,25.0,72.0
burnout,-1.5285829527224344,25.0,72.0
controls,-1.5285829527224344,25.0,72.0
nitrogen,-1.5287275515238303,46.0,114.0
satisfaction,-1.5309056337799403,7.0,32.0
hypertension,-1.5309056337799403,7.0,32.0
previous,-1.5309056337799403,7.0,32.0
inspections,-1.5309056337799403,7.0,32.0
infestation,-1.5309056337799403,7.0,32.0
to measure,-1.5309056337799403,7.0,32.0
slightly above,-1.5309056337799403,7.0,32.0
a gauge,-1.5309056337799403,7.0,32.0
the trolley,-1.5309056337799403,7.0,32.0
trolley problem,-1.5309056337799403,7.0,32.0
unemployment,-1.5309056337799403,7.0,32.0
nasa,-1.5309056337799403,7.0,32.0
qualified,-1.5309056337799403,7.0,32.0
can advise,-1.5309056337799403,7.0,32.0
programmes,-1.5309056337799403,7.0,32.0
log,-1.5317264479891028,24.0,70.0
detergents,-1.5317264479891028,24.0,70.0
reliable than,-1.535690963006763,12.0,44.0
